Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Total,Segment
15469.0,45,43,874.25,3,2,2,7,At Risk
15470.0,571,4,63.419999999999995,1,1,1,3,Others
15471.0,375,85,847.0799999999999,2,3,2,7,At Risk
15472.0,108,76,371.56,2,3,2,7,At Risk
15473.0,9,14,2046.0,4,1,3,8,Loyal
15474.0,591,20,163.1,1,1,1,3,Others
15475.0,72,29,454.10999999999996,3,2,2,7,At Risk
15476.0,375,79,2209.98,2,3,3,8,Loyal
15477.0,645,2,368.4,1,1,2,4,Others
15478.0,35,71,2024.98,3,3,3,9,Loyal
15479.0,728,9,147.4,1,1,1,3,Others
15480.0,111,215,6279.0,2,4,4,10,Champions
15481.0,396,38,1993.34,1,2,3,6,At Risk
15482.0,11,149,14592.56,4,4,4,12,Champions
15483.0,157,290,862.2,2,4,2,8,Loyal
15484.0,13,214,3981.75,4,4,4,12,Champions
15485.0,25,161,5771.51,4,4,4,12,Champions
15486.0,523,1,102.0,1,1,1,3,Others
15487.0,675,14,231.32,1,1,1,3,Others
15488.0,88,11,431.92,3,1,2,6,At Risk
15489.0,18,114,2419.61,4,3,4,11,Champions
15490.0,426,28,217.6,1,2,1,4,Others
15491.0,90,154,3100.09,3,4,4,11,Champions
15492.0,23,35,659.4599999999999,4,2,2,8,Loyal
15493.0,28,650,4314.9800000000005,3,4,4,11,Champions
15494.0,16,379,3780.05,4,4,4,12,Champions
15495.0,374,20,246.5,2,1,1,4,Others
15496.0,626,22,146.14000000000001,1,2,1,4,Others
15497.0,13,121,8657.39,4,3,4,11,Champions
15498.0,12,935,25174.64,4,4,4,12,Champions
15499.0,719,42,161.6,1,2,1,4,Others
15500.0,3,68,1131.56,4,3,3,10,Champions
15501.0,400,70,402.5,1,3,2,6,At Risk
15502.0,11,361,13993.47,4,4,4,12,Champions
15503.0,358,123,267.15,2,3,1,6,At Risk
15504.0,76,69,423.85,3,3,2,8,Loyal
15505.0,48,97,3610.96,3,3,4,10,Champions
15506.0,18,278,2040.03,4,4,3,11,Champions
15507.0,167,46,492.36,2,2,2,6,At Risk
15508.0,184,92,1000.27,2,3,3,8,Loyal
15509.0,375,29,166.51,2,2,1,5,At Risk
15510.0,326,1,250.0,2,1,1,4,Others
15511.0,7,160,909.23,4,4,3,11,Champions
15512.0,151,32,331.58,2,2,1,5,At Risk
15513.0,28,562,27750.55,3,4,4,11,Champions
15514.0,7,340,6598.55,4,4,4,12,Champions
15515.0,382,7,171.81,1,1,1,3,Others
15516.0,40,15,62.43,3,1,1,5,At Risk
15517.0,228,27,267.03,2,2,1,5,At Risk
15518.0,60,455,4218.94,3,4,4,11,Champions
15519.0,378,37,344.61,1,2,2,5,At Risk
15521.0,35,405,7106.69,3,4,4,11,Champions
15522.0,28,57,398.84,3,3,2,8,Loyal
15523.0,79,214,17359.99,3,4,4,11,Champions
15524.0,20,9,591.4,4,1,2,7,At Risk
15525.0,13,178,981.01,4,4,3,11,Champions
15526.0,28,4,148.44,3,1,1,5,At Risk
15527.0,14,331,5575.64,4,4,4,12,Champions
15528.0,249,26,229.33,2,2,1,5,At Risk
15529.0,18,810,5111.95,4,4,4,12,Champions
15530.0,17,143,1813.72,4,4,3,11,Champions
15531.0,3,228,2007.44,4,4,3,11,Champions
15532.0,20,627,3771.9,4,4,4,12,Champions
15533.0,14,83,807.57,4,3,2,9,Loyal
15534.0,721,8,162.25,1,1,1,3,Others
15535.0,168,134,1087.82,2,3,3,8,Loyal
15536.0,404,16,259.09,1,1,1,3,Others
15537.0,159,24,110.92,2,2,1,5,At Risk
15538.0,533,14,3358.3999999999996,1,1,4,6,At Risk
15539.0,2,41,538.46,4,2,2,8,Loyal
15540.0,6,31,460.68,4,2,2,8,Loyal
15541.0,109,29,85.13000000000001,2,2,1,5,At Risk
15542.0,507,252,918.45,1,4,3,8,Loyal
15543.0,283,58,242.84,2,3,1,6,At Risk
15544.0,4,557,8162.43,4,4,4,12,Champions
15545.0,49,112,428.05,3,3,2,8,Loyal
15546.0,602,12,1079.1000000000001,1,1,3,5,At Risk
15547.0,3,1358,10154.39,4,4,4,12,Champions
15548.0,591,23,158.09,1,2,1,4,Others
15549.0,72,162,2345.96,3,4,4,11,Champions
15550.0,101,228,2076.45,3,4,3,10,Champions
15551.0,32,151,1710.08,3,4,3,10,Champions
15552.0,212,30,252.52,2,2,1,5,At Risk
15553.0,55,56,437.23,3,3,2,8,Loyal
15554.0,273,14,217.2,2,1,1,4,Others
15555.0,7,1681,12112.35,4,4,4,12,Champions
15556.0,19,31,279.77,4,2,1,7,At Risk
15557.0,24,20,473.65000000000003,4,1,2,7,At Risk
15558.0,634,25,214.13,1,2,1,4,Others
15559.0,563,62,1109.4,1,3,3,7,At Risk
15560.0,393,10,153.52,1,1,1,3,Others
15561.0,7,92,1934.3899999999999,4,3,3,10,Champions
15562.0,347,34,673.3800000000001,2,2,2,6,At Risk
15563.0,17,259,2867.0,4,4,4,12,Champions
15564.0,458,4,70.74000000000001,1,1,1,3,Others
15565.0,45,8,173.16,3,1,1,5,At Risk
15566.0,388,12,227.87,1,1,1,3,Others
15567.0,14,7,186.01,4,1,1,6,At Risk
15568.0,40,36,422.52,3,2,2,7,At Risk
15569.0,99,142,3586.35,3,4,4,11,Champions
15570.0,2,786,9311.04,4,4,4,12,Champions
15571.0,7,635,4051.63,4,4,4,12,Champions
15572.0,21,346,3873.69,4,4,4,12,Champions
15573.0,27,220,1207.18,3,4,3,10,Champions
15574.0,173,373,1518.7,2,4,3,9,Loyal
15575.0,615,3,30.1,1,1,1,3,Others
15576.0,33,45,940.6700000000001,3,2,3,8,Loyal
15577.0,146,60,397.98,2,3,2,7,At Risk
15578.0,158,13,127.1,2,1,1,4,Others
15579.0,64,171,1302.5,3,4,3,10,Champions
15580.0,372,229,1381.19,2,4,3,9,Loyal
15581.0,116,717,7794.59,2,4,4,10,Champions
15582.0,20,44,682.9100000000001,4,2,2,8,Loyal
15583.0,371,46,107.86,2,2,1,5,At Risk
15584.0,19,224,1277.5,4,4,3,11,Champions
15585.0,172,31,455.3,2,2,2,6,At Risk
15586.0,588,38,1139.1,1,2,3,6,At Risk
15587.0,45,14,1522.0800000000002,3,1,3,7,At Risk
15588.0,673,4,579.6,1,1,2,4,Others
15589.0,251,29,478.53000000000003,2,2,2,6,At Risk
15590.0,377,87,1496.6,1,3,3,7,At Risk
15591.0,578,7,217.9,1,1,1,3,Others
15592.0,42,24,388.58,3,2,2,7,At Risk
15593.0,66,5,199.8,3,1,1,5,At Risk
15594.0,11,103,1771.78,4,3,3,10,Champions
15595.0,483,4,357.6,1,1,2,4,Others
15596.0,96,176,3130.04,3,4,4,11,Champions
15597.0,30,37,563.37,3,2,2,7,At Risk
15598.0,48,36,548.02,3,2,2,7,At Risk
15599.0,22,83,1250.06,4,3,3,10,Champions
15600.0,423,71,1199.31,1,3,3,7,At Risk
15601.0,6,872,14960.12,4,4,4,12,Champions
15602.0,3,128,3230.51,4,3,4,11,Champions
15603.0,74,4,88.48,3,1,1,5,At Risk
15604.0,47,17,216.39,3,1,1,5,At Risk
15605.0,31,111,1936.8,3,3,3,9,Loyal
15606.0,56,145,5230.99,3,4,4,11,Champions
15607.0,332,109,1708.97,2,3,3,8,Loyal
15608.0,23,105,1785.98,4,3,3,10,Champions
15609.0,180,16,298.48,2,1,1,4,Others
15610.0,47,6,112.46000000000001,3,1,1,5,At Risk
15611.0,5,94,2997.28,4,3,4,11,Champions
15612.0,31,6,195.15,3,1,1,5,At Risk
15613.0,606,27,433.71999999999997,1,2,2,5,At Risk
15614.0,433,81,3147.36,1,3,4,8,Loyal
15615.0,5,901,21373.97,4,4,4,12,Champions
15616.0,434,13,317.11,1,1,1,3,Others
15617.0,391,42,828.5500000000001,1,2,2,5,At Risk
15618.0,28,45,776.851,3,2,2,7,At Risk
15619.0,6,3,336.40000000000003,4,1,1,6,At Risk
15620.0,52,129,1942.36,3,3,3,9,Loyal
15621.0,6,7,1044.96,4,1,3,8,Loyal
15622.0,38,426,7852.61,3,4,4,11,Champions
15623.0,136,108,2437.05,2,3,4,9,Loyal
15624.0,112,34,588.13,2,2,2,6,At Risk
15625.0,99,171,3236.4,3,4,4,11,Champions
15626.0,70,80,1067.52,3,3,3,9,Loyal
15627.0,452,24,566.9,1,2,2,5,At Risk
15628.0,20,309,5449.31,4,4,4,12,Champions
15629.0,445,77,2240.9,1,3,3,7,At Risk
15630.0,40,80,1481.4,3,3,3,9,Loyal
15631.0,637,39,596.67,1,2,2,5,At Risk
15632.0,11,167,3285.31,4,4,4,12,Champions
15633.0,504,177,4352.46,1,4,4,9,Loyal
15634.0,12,34,554.65,4,2,2,8,Loyal
15635.0,391,2,100.35,1,1,1,3,Others
15636.0,85,57,1444.58,3,3,3,9,Loyal
15637.0,48,41,797.59,3,2,2,7,At Risk
15638.0,374,25,2265.2,2,2,3,7,At Risk
15639.0,129,69,1065.08,2,3,3,8,Loyal
15640.0,11,724,22771.1,4,4,4,12,Champions
15641.0,100,311,5345.55,3,4,4,11,Champions
15642.0,725,6,105.78000000000002,1,1,1,3,Others
15643.0,187,33,664.0,2,2,2,6,At Risk
15644.0,161,238,813.0,2,4,2,8,Loyal
15645.0,14,68,1055.17,4,3,3,10,Champions
15646.0,153,85,974.61,2,3,3,8,Loyal
15647.0,410,11,169.0,1,1,1,3,Others
15648.0,199,25,657.35,2,2,2,6,At Risk
15649.0,331,12,2170.35,2,1,3,6,At Risk
15650.0,517,36,553.88,1,2,2,5,At Risk
15651.0,32,60,1259.06,3,3,3,9,Loyal
15652.0,86,104,1420.34,3,3,3,9,Loyal
15653.0,88,6,877.4399999999999,3,1,2,6,At Risk
15654.0,5,21,922.53,4,1,3,8,Loyal
15655.0,238,34,560.67,2,2,2,6,At Risk
15656.0,40,47,748.5,3,2,2,7,At Risk
15657.0,18,1,30.0,4,1,1,6,At Risk
15658.0,185,116,2423.4700000000003,2,3,4,9,Loyal
15659.0,39,21,532.49,3,1,2,6,At Risk
15660.0,20,161,2812.99,4,4,4,12,Champions
15661.0,312,44,1215.95,2,2,3,7,At Risk
15662.0,656,12,283.73,1,1,1,3,Others
15663.0,101,9,138.14,3,1,1,5,At Risk
15664.0,46,70,1254.03,3,3,3,9,Loyal
15665.0,163,288,4015.12,2,4,4,10,Champions
15666.0,467,67,632.9399999999999,1,3,2,6,At Risk
15667.0,35,13,301.32,3,1,1,5,At Risk
15668.0,213,1,76.32000000000001,2,1,1,4,Others
15669.0,35,33,684.34,3,2,2,7,At Risk
15670.0,292,19,325.2,2,1,1,4,Others
15671.0,14,78,2657.13,4,3,4,11,Champions
15672.0,720,3,45.300000000000004,1,1,1,3,Others
15673.0,83,287,6414.79,3,4,4,11,Champions
15674.0,68,351,6948.2300000000005,3,4,4,11,Champions
15675.0,76,35,542.04,3,2,2,7,At Risk
15676.0,14,202,3435.76,4,4,4,12,Champions
15677.0,44,72,1305.63,3,3,3,9,Loyal
15678.0,48,97,1893.89,3,3,3,9,Loyal
15679.0,19,110,781.28,4,3,2,9,Loyal
15680.0,4,266,4507.58,4,4,4,12,Champions
15681.0,20,88,2989.7,4,3,4,11,Champions
15682.0,594,25,318.24,1,2,1,4,Others
15683.0,113,26,524.54,2,2,2,6,At Risk
15684.0,542,11,173.95,1,1,1,3,Others
15685.0,445,17,55.980000000000004,1,1,1,3,Others
15686.0,415,1,90.0,1,1,1,3,Others
15687.0,4,166,2993.1,4,4,4,12,Champions
15688.0,414,27,190.57,1,2,1,4,Others
15689.0,115,24,521.03,2,2,2,6,At Risk
15690.0,96,8,111.0,3,1,1,5,At Risk
15691.0,247,14,571.3,2,1,2,5,At Risk
15692.0,23,12,191.04,4,1,1,6,At Risk
15693.0,654,1,37.5,1,1,1,3,Others
15694.0,3,154,10404.01,4,4,4,12,Champions
15695.0,262,59,1131.04,2,3,3,8,Loyal
15696.0,28,224,3906.57,3,4,4,11,Champions
15697.0,685,14,246.75,1,1,1,3,Others
15698.0,619,2,46.2,1,1,1,3,Others
15699.0,13,18,309.65,4,1,1,6,At Risk
15700.0,167,86,696.68,2,3,2,7,At Risk
15701.0,63,208,1223.2,3,4,3,10,Champions
15702.0,471,30,140.39000000000001,1,2,1,4,Others
15703.0,260,5,211.5,2,1,1,4,Others
15704.0,135,207,3817.96,2,4,4,10,Champions
15705.0,196,6,143.1,2,1,1,4,Others
15706.0,59,55,1060.56,3,3,3,9,Loyal
15707.0,30,214,945.58,3,4,3,10,Champions
15708.0,36,395,4378.72,3,4,4,11,Champions
15709.0,279,27,327.85,2,2,1,5,At Risk
15710.0,412,110,898.87,1,3,3,7,At Risk
15711.0,552,25,420.25,1,2,2,5,At Risk
15712.0,4,166,3472.4100000000003,4,4,4,12,Champions
15713.0,138,61,1010.79,2,3,3,8,Loyal
15714.0,7,49,784.8100000000001,4,2,2,8,Loyal
15715.0,551,38,658.02,1,2,2,5,At Risk
15716.0,141,326,3056.81,2,4,4,10,Champions
15717.0,229,24,607.0,2,2,2,6,At Risk
15718.0,535,18,293.79,1,1,1,3,Others
15719.0,28,1780,10223.06,3,4,4,11,Champions
15720.0,19,155,741.92,4,4,2,10,Champions
15721.0,7,91,507.08,4,3,2,9,Loyal
15722.0,31,181,5258.1,3,4,4,11,Champions
15723.0,360,129,947.65,2,3,3,8,Loyal
15724.0,196,17,310.85,2,1,1,4,Others
15725.0,10,32,415.25,4,2,2,8,Loyal
15726.0,385,23,321.91,1,2,1,4,Others
15727.0,12,694,9445.51,4,4,4,12,Champions
15728.0,375,12,544.6,2,1,2,5,At Risk
15729.0,208,11,192.55,2,1,1,4,Others
15730.0,61,111,1726.58,3,3,3,9,Loyal
15731.0,549,8,125.3,1,1,1,3,Others
15732.0,207,104,1682.07,2,3,3,8,Loyal
15733.0,278,10,162.3,2,1,1,4,Others
15734.0,110,43,2263.3,2,2,3,7,At Risk
15735.0,416,19,327.68,1,1,1,3,Others
15736.0,430,103,1815.72,1,3,3,7,At Risk
15737.0,10,72,1205.1200000000001,4,3,3,10,Champions
15738.0,14,496,13372.970000000001,4,4,4,12,Champions
15739.0,61,8,449.12,3,1,2,6,At Risk
15740.0,44,9,154.88,3,1,1,5,At Risk
15741.0,453,12,208.62,1,1,1,3,Others
15742.0,614,41,156.87,1,2,1,4,Others
15743.0,11,88,784.46,4,3,2,9,Loyal
15744.0,73,3,34.8,3,1,1,5,At Risk
15745.0,14,62,1094.59,4,3,3,10,Champions
15746.0,129,28,196.88,2,2,1,5,At Risk
15747.0,8,220,2562.61,4,4,4,12,Champions
15748.0,36,37,614.7600000000001,3,2,2,7,At Risk
15749.0,230,10,44534.3,2,1,4,7,At Risk
15750.0,10,631,6456.801,4,4,4,12,Champions
15751.0,456,130,1380.44,1,3,3,7,At Risk
15752.0,35,610,4207.54,3,4,4,11,Champions
15753.0,300,1,79.2,2,1,1,4,Others
15754.0,46,131,3037.61,3,3,4,10,Champions
15755.0,5,371,5993.12,4,4,4,12,Champions
15756.0,56,192,532.96,3,4,2,9,Loyal
15757.0,61,193,2940.36,3,4,4,11,Champions
15758.0,20,9,205.25,4,1,1,6,At Risk
15759.0,213,17,830.9300000000001,2,1,2,5,At Risk
15760.0,626,2,13916.34,1,1,4,6,At Risk
15761.0,438,5,143.05,1,1,1,3,Others
15762.0,60,37,583.75,3,2,2,7,At Risk
15763.0,27,61,1086.92,3,3,3,9,Loyal
15764.0,83,249,4503.08,3,4,4,11,Champions
15765.0,662,25,370.63,1,2,2,5,At Risk
15766.0,59,26,831.06,3,2,2,7,At Risk
15768.0,111,1238,15601.09,2,4,4,10,Champions
15769.0,2,224,88704.32,4,4,4,12,Champions
15770.0,608,18,321.45,1,1,1,3,Others
15771.0,599,28,1006.54,1,2,3,6,At Risk
15772.0,413,16,280.88,1,1,1,3,Others
15773.0,1,47,774.52,4,2,2,8,Loyal
15774.0,64,113,1329.94,3,3,3,9,Loyal
15775.0,241,9,150.5,2,1,1,4,Others
15776.0,128,18,241.62,2,1,1,4,Others
15777.0,236,39,1762.61,2,2,3,7,At Risk
15778.0,426,17,307.95,1,1,1,3,Others
15779.0,458,8,124.08000000000001,1,1,1,3,Others
15780.0,179,29,475.28000000000003,2,2,2,6,At Risk
15781.0,20,20,345.46,4,1,2,7,At Risk
15782.0,5,61,4014.1,4,3,4,11,Champions
15783.0,6,14,246.3,4,1,1,6,At Risk
15784.0,463,43,848.3299999999999,1,2,2,5,At Risk
15785.0,28,225,5969.93,3,4,4,11,Champions
15786.0,41,466,8514.82,3,4,4,11,Champions
15787.0,21,206,948.05,4,4,3,11,Champions
15788.0,504,14,221.82999999999998,1,1,1,3,Others
15789.0,353,138,1962.01,2,3,3,8,Loyal
15790.0,5,35,220.85,4,2,1,7,At Risk
15791.0,39,167,3608.34,3,4,4,11,Champions
15792.0,395,57,933.84,1,3,3,7,At Risk
15793.0,10,30,2399.57,4,2,4,10,Champions
15794.0,732,15,777.0,1,1,2,4,Others
15795.0,145,131,1979.8700000000001,2,3,3,8,Loyal
15796.0,12,278,4728.18,4,4,4,12,Champions
15797.0,108,12,2821.08,2,1,4,7,At Risk
15798.0,488,83,1535.37,1,3,3,7,At Risk
15799.0,71,155,1424.29,3,4,3,10,Champions
15800.0,102,244,1242.58,2,4,3,9,Loyal
15801.0,41,64,1063.95,3,3,3,9,Loyal
15802.0,138,1,451.42,2,1,2,5,At Risk
15803.0,46,51,1929.66,3,2,3,8,Loyal
15804.0,6,241,3877.34,4,4,4,12,Champions
15805.0,18,531,10189.23,4,4,4,12,Champions
15806.0,41,31,784.58,3,2,2,7,At Risk
15807.0,45,88,1817.52,3,3,3,9,Loyal
15808.0,301,858,18409.93,2,4,4,10,Champions
15809.0,31,58,1274.44,3,3,3,9,Loyal
15810.0,74,166,2999.04,3,4,4,11,Champions
15811.0,17,310,3890.52,4,4,4,12,Champions
15812.0,102,125,5201.47,2,3,4,9,Loyal
15813.0,203,40,1303.9099999999999,2,2,3,7,At Risk
15814.0,12,98,2634.44,4,3,4,11,Champions
15815.0,59,49,2100.6,3,2,3,8,Loyal
15816.0,537,11,144.14999999999998,1,1,1,3,Others
15817.0,416,152,2766.4,1,4,4,9,Loyal
15818.0,584,11,340.5,1,1,1,3,Others
15819.0,44,260,3934.79,3,4,4,11,Champions
15820.0,315,17,206.98,2,1,1,4,Others
15821.0,39,62,570.96,3,3,2,8,Loyal
15822.0,354,48,1394.79,2,2,3,7,At Risk
15823.0,367,156,3897.17,2,4,4,10,Champions
15824.0,448,26,890.94,1,2,3,6,At Risk
15825.0,167,20,532.94,2,1,2,5,At Risk
15826.0,51,119,2598.28,3,3,4,10,Champions
15827.0,68,231,3794.07,3,4,4,11,Champions
15828.0,370,74,1108.82,2,3,3,8,Loyal
15829.0,94,51,636.14,3,2,2,7,At Risk
15830.0,33,39,576.0,3,2,2,7,At Risk
15831.0,54,68,801.76,3,3,2,8,Loyal
15832.0,249,54,836.79,2,3,2,7,At Risk
15833.0,733,5,80.4,1,1,1,3,Others
15834.0,65,378,3772.9900000000002,3,4,4,11,Champions
15835.0,39,50,954.09,3,2,3,8,Loyal
15836.0,45,10,137.37,3,1,1,5,At Risk
15837.0,60,52,777.01,3,2,2,7,At Risk
15838.0,6,209,74163.0,4,4,4,12,Champions
15839.0,28,62,1048.49,3,3,3,9,Loyal
15840.0,54,27,355.56,3,2,2,7,At Risk
15841.0,68,92,2742.41,3,3,4,10,Champions
15842.0,388,25,548.8,1,2,2,5,At Risk
15843.0,299,8,118.95000000000002,2,1,1,4,Others
15844.0,41,11,130.73999999999998,3,1,1,5,At Risk
15845.0,13,174,4426.28,4,4,4,12,Champions
15846.0,380,29,107.01,1,2,1,4,Others
15847.0,33,48,822.57,3,2,2,7,At Risk
15848.0,617,35,139.94,1,2,1,4,Others
15850.0,14,334,1058.72,4,4,3,11,Champions
15851.0,522,8,109.73,1,1,1,3,Others
15852.0,182,33,257.26,2,2,1,5,At Risk
15853.0,47,30,110.8,3,2,1,6,At Risk
15854.0,82,219,5449.1,3,4,4,11,Champions
15855.0,132,95,1052.72,2,3,3,8,Loyal
15856.0,2,1120,33164.54,4,4,4,12,Champions
15857.0,14,24,570.48,4,2,2,8,Loyal
15858.0,11,483,3960.37,4,4,4,12,Champions
15859.0,428,22,438.46,1,2,2,5,At Risk
15860.0,36,368,2505.21,3,4,4,11,Champions
15861.0,7,798,4401.79,4,4,4,12,Champions
15862.0,3,581,2928.29,4,4,4,12,Champions
15863.0,21,79,358.7,4,3,2,9,Loyal
15864.0,17,23,2180.76,4,2,3,9,Loyal
15865.0,36,127,2248.92,3,3,3,9,Loyal
15866.0,96,45,230.53,3,2,1,6,At Risk
15867.0,17,1022,8778.37,4,4,4,12,Champions
15868.0,578,4,94.53,1,1,1,3,Others
15869.0,272,35,323.65999999999997,2,2,1,5,At Risk
15870.0,28,147,862.61,3,4,2,9,Loyal
15871.0,432,5,33.099999999999994,1,1,1,3,Others
15872.0,10,215,795.68,4,4,2,10,Champions
15873.0,495,6,313.91999999999996,1,1,1,3,Others
15874.0,59,342,11284.76,3,4,4,11,Champions
15875.0,641,25,111.72,1,2,1,4,Others
15876.0,404,11,1449.1399999999999,1,1,3,5,At Risk
15877.0,13,109,242.26,4,3,1,8,Loyal
15878.0,557,51,330.77,1,2,1,4,Others
15879.0,399,183,1157.3,1,4,3,8,Loyal
15880.0,365,210,686.5600000000001,2,4,2,8,Loyal
15881.0,307,29,501.39000000000004,2,2,2,6,At Risk
15882.0,194,75,1495.98,2,3,3,8,Loyal
15883.0,28,20,143.76,3,1,1,5,At Risk
15884.0,427,15,249.70000000000002,1,1,1,3,Others
15885.0,88,115,1951.82,3,3,3,9,Loyal
15886.0,55,62,1052.8700000000001,3,3,3,9,Loyal
15887.0,402,37,1027.15,1,2,3,6,At Risk
15888.0,76,39,429.16,3,2,2,7,At Risk
15889.0,152,399,1806.28,2,4,3,9,Loyal
15890.0,390,10,535.65,1,1,2,4,Others
15891.0,222,62,524.52,2,3,2,7,At Risk
15892.0,664,38,128.2,1,2,1,4,Others
15893.0,477,1,305.28000000000003,1,1,1,3,Others
15894.0,248,79,420.29,2,3,2,7,At Risk
15895.0,145,11,179.17,2,1,1,4,Others
15897.0,189,24,222.05,2,2,1,5,At Risk
15898.0,222,685,5210.42,2,4,4,10,Champions
15899.0,364,8,112.5,2,1,1,4,Others
15900.0,19,130,900.4,4,3,3,10,Champions
15901.0,12,171,703.22,4,4,2,10,Champions
15902.0,375,18,145.01,2,1,1,4,Others
15903.0,5,116,8939.84,4,3,4,11,Champions
15904.0,3,30,164.68,4,2,1,7,At Risk
15905.0,538,22,114.69,1,2,1,4,Others
15906.0,15,203,2555.64,4,4,4,12,Champions
15907.0,172,123,529.52,2,3,2,7,At Risk
15908.0,486,41,764.57,1,2,2,5,At Risk
15909.0,169,7,191.94,2,1,1,4,Others
15910.0,10,608,2548.45,4,4,4,12,Champions
15911.0,619,259,1702.34,1,4,3,8,Loyal
15912.0,173,95,1074.7,2,3,3,8,Loyal
15913.0,529,1,6.300000000000001,1,1,1,3,Others
15914.0,373,13,205.99,2,1,1,4,Others
15915.0,397,146,429.21,1,4,2,7,At Risk
15916.0,11,327,3427.17,4,4,4,12,Champions
15917.0,243,155,560.63,2,4,2,8,Loyal
15918.0,186,61,582.88,2,3,2,7,At Risk
15919.0,15,192,910.61,4,4,3,11,Champions
15920.0,149,108,571.64,2,3,2,7,At Risk
15921.0,168,83,802.11,2,3,2,7,At Risk
15922.0,368,22,739.0,2,2,2,6,At Risk
15923.0,368,42,254.16,2,2,1,5,At Risk
15924.0,726,15,102.82,1,1,1,3,Others
15925.0,189,12,207.15,2,1,1,4,Others
15926.0,537,7,134.44,1,1,1,3,Others
15927.0,642,17,123.39,1,1,1,3,Others
15928.0,651,11,293.53,1,1,1,3,Others
15929.0,639,1,594.0,1,1,2,4,Others
15930.0,62,21,426.63,3,1,2,6,At Risk
15931.0,423,14,239.9,1,1,1,3,Others
15932.0,83,95,2195.65,3,3,3,9,Loyal
15933.0,17,74,1107.46,4,3,3,10,Champions
15934.0,413,29,2190.66,1,2,3,6,At Risk
15935.0,234,12,416.86,2,1,2,5,At Risk
15936.0,374,19,282.79,2,1,1,4,Others
15937.0,59,7,145.35,3,1,1,5,At Risk
15938.0,108,39,734.81,2,2,2,6,At Risk
15939.0,85,161,9060.39,3,4,4,11,Champions
15940.0,306,1,35.8,2,1,1,4,Others
15941.0,632,6,405.0,1,1,2,4,Others
15942.0,129,14,337.44,2,1,1,4,Others
15943.0,645,12,271.28999999999996,1,1,1,3,Others
15944.0,272,38,2164.24,2,2,3,7,At Risk
15945.0,361,30,827.27,2,2,2,6,At Risk
15946.0,498,26,2304.18,1,2,4,7,At Risk
15947.0,78,29,1708.24,3,2,3,8,Loyal
15948.0,3,95,1509.0900000000001,4,3,3,10,Champions
15949.0,12,19,364.72,4,1,2,7,At Risk
15950.0,27,395,7180.71,3,4,4,11,Champions
15951.0,4,59,1013.17,4,3,3,10,Champions
15952.0,29,91,806.57,3,3,2,8,Loyal
15953.0,10,186,3669.5499999999997,4,4,4,12,Champions
15954.0,584,20,190.75,1,1,1,3,Others
15955.0,19,362,8658.36,4,4,4,12,Champions
15956.0,547,18,617.6,1,1,2,4,Others
15957.0,27,151,930.1,3,4,3,10,Champions
15958.0,69,74,492.99,3,3,2,8,Loyal
15959.0,677,78,579.49,1,3,2,6,At Risk
15960.0,369,26,410.95,2,2,2,6,At Risk
15961.0,374,42,451.28999999999996,2,2,2,6,At Risk
15962.0,444,58,295.83,1,3,1,5,At Risk
15963.0,15,28,470.76,4,2,2,8,Loyal
15964.0,658,21,272.96000000000004,1,1,1,3,Others
15965.0,12,368,3013.09,4,4,4,12,Champions
15966.0,446,27,426.53000000000003,1,2,2,5,At Risk
15967.0,18,498,3041.6,4,4,4,12,Champions
15968.0,384,85,418.05,1,3,2,6,At Risk
15969.0,45,31,992.05,3,2,3,8,Loyal
15970.0,299,24,1017.32,2,2,3,7,At Risk
15971.0,13,42,5902.83,4,2,4,10,Champions
15972.0,451,145,1810.27,1,4,3,8,Loyal
15973.0,362,15,988.44,2,1,3,6,At Risk
15974.0,35,176,3442.15,3,4,4,11,Champions
15975.0,79,24,371.01,3,2,2,7,At Risk
15976.0,161,398,1746.6399999999999,2,4,3,9,Loyal
15977.0,12,65,1054.73,4,3,3,10,Champions
15978.0,72,129,3279.42,3,3,4,10,Champions
15979.0,598,22,329.22,1,2,1,4,Others
15980.0,84,117,6593.68,3,3,4,10,Champions
15981.0,20,288,9362.77,4,4,4,12,Champions
15982.0,600,45,324.51,1,2,1,4,Others
15983.0,17,316,3958.8199999999997,4,4,4,12,Champions
15984.0,66,694,8013.61,3,4,4,11,Champions
15985.0,118,104,2715.28,2,3,4,9,Loyal
15986.0,25,25,354.42,4,2,2,8,Loyal
15987.0,7,196,1682.13,4,4,3,11,Champions
15988.0,14,129,770.09,4,3,2,9,Loyal
15989.0,371,88,372.51,2,3,2,7,At Risk
15990.0,39,180,2010.05,3,4,3,10,Champions
15991.0,529,6,150.55,1,1,1,3,Others
15992.0,391,51,854.61,1,2,2,5,At Risk
15993.0,4,552,2797.57,4,4,4,12,Champions
15994.0,50,114,1202.18,3,3,3,9,Loyal
15995.0,409,111,696.19,1,3,2,6,At Risk
15996.0,83,212,1686.9,3,4,3,10,Champions
15998.0,32,1436,8308.34,3,4,4,11,Champions
15999.0,731,1,20.4,1,1,1,3,Others
16001.0,376,29,583.39,2,2,2,6,At Risk
16002.0,621,42,169.21,1,2,1,4,Others
16003.0,25,203,5613.83,4,4,4,12,Champions
16004.0,470,90,2146.39,1,3,3,7,At Risk
16005.0,7,514,2436.22,4,4,4,12,Champions
